year,imdb,title,test,clean_test,binary,budget,domgross,intgross,code,budget_2013$,domgross_2013$,intgross_2013$,period code,decade code,synopsis
2006,tt0470765,For Your Consideration,ok,ok,PASS,12000000,5549923.0,5549923.0,2006PASS,13869556,6414581.0,6414581.0,2.0,2.0,"Hollywood send-up. No-name actors are making a low-budget period drama called ""Home for Purim,"" when an anonymous post on the Internet suggests that one performance is Oscar-worthy. Then, two more cast members get Oscar-related press: buzz in ""Variety"" and appearances on TV prompt the studio executives to insist on changes in the script in anticipation of a blockbuster. Jump ahead a few months to the days before Oscar nominees are announced: just the possibility of a nomination has changed the actors' lives. Agents, publicists, make-up artists, local celebrity reporters, and other bit players round out the backstage ensemble. Hooray for Hollywood!"
2006,tt0436331,Friends with Money,ok,ok,PASS,6500000,13368437.0,17518322.0,2006PASS,7512676,15451191.0,20247613.0,2.0,2.0,"Four women friends: three are wealthy and married plus there's Olivia, a former teacher who's now a maid. The marriages are in various states of health: Franny and Matt are happy and very rich. Christine and David write screenplays together, are remodeling their house, and argue. Jane is angry all the time and Aaron, who's an attentive husband, strikes everyone as gay. Franny sets up Olivia with a friend of hers, Mike, a personal trainer, and Olivia takes him with her to a couple of housecleaning jobs. A benefit dinner for ALS, an awkward guy named Marty whose place Olivia cleans, and a French maid's outfit figure in the story. Is there more to life than its problems?"
2006,tt0438097,Ice Age: The Meltdown,notalk,notalk,FAIL,75000000,195330621.0,651899282.0,2006FAIL,86684726,225762418.0,753462808.0,2.0,2.0,"Manny the woolly mammoth, Sid the sloth, Diego the saber-toothed tiger, and the hapless prehistoric squirrel/rat known as Scrat are still together and enjoying the perks of their now melting world. Manny may be ready to start a family, but nobody has seen another mammoth for a long time; Manny thinks he may be the last one. That is, until he miraculously finds Ellie, the only female mammoth left in the world. Their only problems: They can't stand each other--and Ellie somehow thinks she's a possum! Ellie comes with some excess baggage in the form of her two possum ""brothers""-- Crash and Eddie, a couple of daredevil pranksters and cocky, loud-mouthed troublemakers. Manny, Sid and Diego quickly learn that the warming climate has one major drawback: A huge glacial dam holding off oceans of water is about to break, threatening the entire valley. The only chance of survival lies at the other end of the valley. So our three heroes, along with Ellie, Crash and Eddie, form the most unlikely family--in any ""Age""-- as they embark on a mission across an ever-changing, increasingly dangerous landscape towards their salvation."
2006,tt0417225,Idlewild,ok,ok,PASS,15000000,12669914.0,12669914.0,2006PASS,17336945,14643840.0,14643840.0,2.0,2.0,"A musical set in the Prohibition-era American South, where a speakeasy performer and club manager Rooster must contend with gangsters who have their eyes on the club while his piano player and partner Percival must choose between his love, Angel or his obligations to his father."
2006,tt0454848,Inside Man,dubious-disagree,dubious,FAIL,50000000,88634237.0,184634237.0,2006FAIL,57789817,102443127.0,213399577.0,2.0,2.0,"Composed and meticulous, the soft-spoken and ingenious bank robber, Dalton Russell, has orchestrated the perfect heist--shortly, the Manhattan bank at 20 Exchange Place along with dozens of hostages will be his to command. Try as he might, the rough hostage negotiator, Keith Frazier, is always one step behind the criminal mastermind--and what is more disheartening--the institution's silver-haired founder, Arthur Case, recruits the intelligent problem-fixer, Madeline White, to retrieve something of paramount importance. However, the thieves seem to procrastinate intentionally, when they should be rushing into action. Will Arthur and Madeline get what they want this time?"
2006,tt0493430,Jackass Number Two,notalk,notalk,FAIL,11000000,72778712.0,85278712.0,2006FAIL,12713760,84117369.0,98564824.0,2.0,2.0,"Jackass Number Two is a compilation of various stunts, pranks and skits, and essentially has no plot. The film opens with an introduction of the nine cast members while they're being chased by bulls in a neighborhood. One by one, the cast members are taken down by the stampede, until only Johnny Knoxville and Bam Margera are left, and are chased through a house. Bam jumps through a window, and Johnny stops in his tracks to deliver his signature line, ""Hi, I'm Johnny Knoxville, welcome to Jackass!"", and is pushed through a window by several bulls, and the title comes to screen, ""Jackass Number Two"".Leading up to the production number at the end, the following sequences and scenes are performed.1. Puppet Show: Knoxville puts on a puppet show using a snake and Chris Pontius' penis.2. The Valentine: A construction paper heart with a note on it is hung in a hotel room hallway, with smaller and smaller letters as the note continues.3. Firehose Rodeo: Dave England rides an out of control fire hose.4. Chubby Chaser India: Preston Lacy chases Wee Man through the streets of an Indian town and deals with a bunch of little problems.5. Bicentennial BMXing: Knoxville and Ryan Dunn attempt to perform stunts on 18th century style high-wheeled bicycles.6. The Strongman: Bam sits on top of a strength tester machine while Pontius sends a golden dildo rocketing towards his rear. (The original scene was supposed to feature Bam sitting on top of the machine while the weight would come up and hit him in his testicles, but Bam convinced them to use the dildo instead; the dildo scene was redone with Bam getting hit in his crotch, but failed to make the final cut.)7. Gloria: Spike Jonze plays a 90-year old prostitute named Gloria who loses her top out on the street.8. The Mini-Loop: Danger Ehren McGhehey and Thor Drake try to ride a miniature motorbike through a wooden loop.9. The Brand: Dunn brands Bam with a penis-shaped branding iron.10. Lake Jump: The guys, along with paralyzed rugby star Mark Zupan and pro BMX rider Mat Hoffman, use rocket-propelled vehicles to try and jump a lake.11. The Fish Hook: Pontius fishes for sharks in the Gulf of Mexico using Steve-O as his bait.12. Bam Velcro Truck: Bam tries to stick himself to a truck while wearing a velcro suit.13. The Electric Stool: Professional card thrower Jim Karol and Steve-O trick Wee Man into thinking he's getting cards thrown into his rectum while he sits bare-assed on an electrically-rigged chair.14. Yak Charge: Knoxville is gored by a yak.15. The Bungee Jump: Wee Man bungee jumps off a bridge in Miami using Preston as his support weight.16. Bad Grandpa: Knoxville dresses up as an old man named Irving Zisman, who gives a kid cigarettes and booze.17. Indoor Ski Slope: April and Phil Margera's hallway stairs are turned into a ski slope by the guys.18. Beehive Limo: Knoxville and Bam trick Wee Man, Dave, Steve-O, Dunn, and cameraman Rick Kosick by hiring a limo to come to a fake photo shoot. Once the limo arrives Bam pours a garbage bag full of bees through the sun roof on the guys, who are locked in the limo because the child safety locks were activated. Dave pees himself.19. Rake Jump: Steve-O jumps on a rake for no apparent reason.20. Dave Eats Shit: The Three 6 Mafia pays Dave $200 to eat horse feces. (An additional scene sees Bam offered $1,000 to eat a larger piece of fecal matter.)21. Naked Wee Man: Wee Man walks through a production meeting in the buff.22. Riot Control Test: Knoxville returns to ALS Technologies and convinces Bam and Dunn to join him as test subjects for a Stingmore mine.23. Gloria and the Artist: Gloria tries to buy a painting from a streetcorner art salesman, but can't keep her saggy breasts from popping out.24. Medicine Ball Dodgeball: The guys play a game of dodgeball in the dark using medicine balls.25. Mushroom Launch: Dunn is about to ride his shopping cart out of a loading dock and into a dumpster, but Bam has other ideas.26. The Magic Trick: John Waters makes Wee Man disappear.27. The Gauntlet: Mat Hoffman, Tony Hawk, and the guys try to negotiate a skate park ramp while dodging swinging sandbags.28. Tiny Toilet: Dave takes a dump in a dollhouse-sized bathroom.29. Toro Totter: Knoxville, Bam, Pontius, and Dunn ride a teeter-totter while a bull charges.30. Keep God out of California: Pontius dresses as the devil and shoots out from below the ground to protest God.31. Butt Chug: Steve-O shotguns a beer in his anus.32. Bam Roof Slam: Bam hurts himself skateboarding off a roof.33. Rocket Cart: Dunn tries to jump the lake in his cart, which is now rocket propelled.34. Anaconda Ball Pit: Knoxville, Dunn, and Wee Man try to fish an anaconda out of a children's ball pit.35. Bam Drop In: Bam drops in and hits the camera.36. The Ice Horse: Knoxville and CKY's Brandon DiCammillo dare Dunn to sit on a horse-shaped ice sculpture with his scrotum hanging out.37. The Swamp Chute: Wee Man is thrown across a swamp by high powered fans while attempting to achieve flight.38. How to Milk a Horse: A segment originally show for the TV show ""Wildboyz"", with Knoxville, Steve-O, and Pontius obtaining a sperm sample from a studded horse.39. Karate Chop: Dunn holds wooden boards while Pontius and Bam ""try"" to break them.40. The Big Tire Race: Danger Ehren and Dave race each other down a hill while riding inside monster truck tires.41. The Leech Healer: The boys find a leech healer in India and Dave and Steve-O need healing. (Note: Dave's scene is only available in the unrated DVD version as the scene involves the leech biting one of his testicles.)42. Gloria Goes Shopping: Gloria again has trouble keeping her breasts in her top, this time while shopping for fruit.43. The Wind Tunnel: Bam hangs from the edge of a horse trailer while high-powered fans blow directly in front of him. After he falls, Pontius locks him in the back of the trailer with a devenomized king cobra.44. Roller Leapfrog: Costumed mascots try to play leapfrog in a roller rink.45. The Fart Mask: Preston farts and defecates into a beer helmet worn by Steve-O.46. Big Green Ball: Dave jumps off a roof while riding a bouncing ball.47. The Poof: Irving farts baby powder into Jeff Tremaine's face.48. Old Man Balls: Irving walks the streets of Los Angeles while his testicles hang out of his shorts.49. The Switcheroo: Phil and Preston trade places in the middle of the night to try and fool April.50. Ding Dong: Dave visits Knoxville's house, gets hit by a giant airbag when he rings the doorbell, and is knocked senseless. (An extended version of this exists as a deleted scene on the DVD, with several other crew members meeting the airbag.)51. Big Red Rocket: Knoxville rides a red rocket over the lake.52. Terror Taxi: The guys play a prank on Danger Ehren, who they dress up as a suicide bomber. A gun-toting Jay Chandrasekhar helps and many of the guys make special contributions to the costume.53. The Bear Trap: Knoxville puts his arm in a bear trap.The movie finishes with a Busby Berkeley-style movie musical production number set to the La Cage aux Folles song ""The Best Of Times"", where the cast sing and dance while getting battered by violent stunts. One stunt involves Wee Man and Preston Lacy sliding onto a bunch of metal trash cans. Others involve Chris Pontius dancing in a flaming building and jumping safely onto a mat, at which point he is knocked off his feet by a fire hose, and Bam and Dunn dancing in cowboy outfits in front of a horse before Knoxville causes the horse to flee by slapping its rear, pulling Bam and Dunn away by a rope attached to their feet. As in the first film, Rip Taylor is seen at the end of the sequence.On the unrated DVD, several additional segments (both unrated and deleted) were shot and included. These include:-Bam Disclaimer: Bam warns viewers of what they're about to see, especially scenes where the guys ""get gay"".-The Ball Bookmark: Wee Man convinces one of the crew members to stick one of his testicles into an open book and then slams the book closed.-Wee Man and Bam Elevator Ride: Wee Man and Bam ride an elevator naked.-Penis Tricks: While in India the guys meet a man who does crazy things with his penis.-Preston Middle Butt: Preston shows the camera his rear end while swimming, and it looks like he has an additional pair of buttocks.-Trash Can Pyramid: Steve-O is launched from a child's swing into a pyramid made of plastic garbage cans.-The Ding Dong: The full ""Ding Dong"" sequence.-Alaskan Wolf Trap: Jim Karol shows off some of his animal traps to the guys and Bam sticks his arm in an Alaskan wolf trap.-Cow Udder: Preston dresses up like a cow and feeds two baby animals with his udder.-Dildo Tricks 1 & 2: Knoxville sticks a dildo to a wall and a table.-The Shock Phone: Knoxville obtains a World War II military field phone, which Pontius uses to give the guys (along with musician Loomis Fall and actor Luke Wilson) electric shocks.Wee Horse: Wee Man shows us his ""wee horse"".-Stun Gun Hot Potato: The guys and Willie Garson play a game of hot potato with a taser.-Trash Can Cymbals: Knoxville annoys everyone with two trash can lids he uses like cymbals.-Poo Piling: Steve-O gets feces dumped on him.-Me Tattoo: Steve-O gets a tattoo of a pentagram with a penis on the bottom.-Homemade Hang Glider: Steve-O makes a hang glider and tries to use it to fly.-Lobster Claw: A lobster pinches Steve-O's tongue in its claws.-Poo Mountain: Steve-O and CKY Crew member Brandon Novak ski down a mountain of poo.-Wiener Kite: Wee Man flies a kite with the string tied to his penis.-Ugly American: Knoxville annoys Indian citizens.-The Snowcase: the full version of ""Indoor Ski Slope"", which ends with April Margera and Knoxville riding a plastic toboggan down the stairs.-Bellhop Cart/Flying 69: John Waters puts Steve-O and Pontius to work as bellhops, and their first assignment is to ride a luggage cart down a flight of stairs. Pontius and Steve-O then perform an act simulating oral sex."
2006,tt0452637,Lady in the Water,men,men,FAIL,75000000,42285169.0,72785169.0,2006FAIL,86684726,48873044.0,84124832.0,2.0,2.0,"Maintenance man Cleveland Heep (Paul Giamatti) tries to keep up with the needs of his many tenants. He comes to realize someone is swimming in the pool after 7 p.m., which is not allowed. The pool cleaner also brings to his attention that there seem to be globs of some sort of hair in the pools filter that have accumulated in just one day. One night, when he is very tired, he hears splashing in the pool and thinks that at last he will catch the mystery swimmer. But when he goes to the pool, there is no one there, not even footprints. As he walks around the pool, he hears someone splashing in the water at that very moment. He thinks all he has to do is wait, and they will surface soon enough. He picks up a brush and walks around the pool, takes a bad step, falls, hits his head and rolls into the pool.In the next scene we find Heep laying on his own couch, and a nude young woman is sitting across from him. There is water on the floor. He asks if she brought him here, but she only nods that she did. He gives her a shirt to wear. She clings to him, saying that she is too scared to go outside. So there he sits, with a young woman in his lap clinging to him who then falls asleep. He is clearly uncomfortable and tries to wake her. He decides he should take her outside for some fresh air, and then he will walk her home. Once outside, however, he is confronted with a growling creature which sends them both screaming back into his house.Heep needs to know who she is and what the creature is. We learn that her name is Story and that there is a creature hunting her. She is somehow prohibited from telling him who she is or what is happening, but she does tell him that she is a Narf. Heep begins asking his tenants if they have ever heard of a character called a Narf. Upon asking a young Asian student named Young-Soon Choi (Cindy Cheung), she says she has heard of a Narf as part of a bedtime story that was told long ago to her mother, but she doesn't remember much about the story. Heep continues doing his repairs, and we are introduced to many of the tenants. Between tasks, Heep tries to catch Young-Soon when she is with her grandmother, so he can ask more questions about the story. Though she has no idea why he is asking all these questions, she is happy to do what she can for this oddly curious man. Her grandmother, however, is suspicious as to why a grown man is so interested in a bedtime story.Frustrated at only getting bits and pieces of the story here and there, he arranges to be invited into the apartment of Young-Soon and her grandmother. Young-Soon tells him to try and act more like a curious child than a man, and it will help to bring out the grandmother's softer side so she will tell him more about the story of Story. After wiggling, eating cookies and dribbling milk down his face, the grandmother is amused and tells him the story.Meanwhile, Story is walking through his apartment, marveling at various objects. She notices a different-looking book and takes it down and reads it. The book is actually a journal, one that Heep wrote following the tragic loss of his family. When Heep discovers her reading the book, he asks her not to tell anyone of his past; no one there knows the story or that he used to be a doctor. He also needs to check with Story that what he has learned so far is accurate. Though Story cannot actually say, she makes a sign when he makes a correct statement.It seems Story is a Narf, here to motivate a great writer to complete his work that will have a tremendous positive effect on the future, at which point a giant eagle will come and take her home. But there is a creature called a Scrunt who will try to kill her before she can complete her task. There are many people who live in the apartment comple, besides the writer, who will unknowingly play different parts in helping Story. Heep believes himself to be her ""guardian"", the one who can protect her from the Scrunt. In a scene that starts out suspenseful but becomes rather light, Heep tries to face down and battle the Scrunt, being coached by Story via walkie talkie, but it soon becomes apparent that he is not the guardian when the Scrunt attacks him. The attack is interrupted by an arrogant movie critic just in the nick of time.But now Heep has an idea of what he needs to help Story get home. He must cast the roles needed to complete the task from the diverse people that live in the apartment complex. It is such a complex undertaking that he decides to consult the latest addition to the complex, the arrogant movie critic, to help him root out some of the characters described to him. Heep finally concocts a plan, but it is misguided. When it fails, the Scrunt seizes hold of Story and tries to drag her away, but Heep manages to grab hold of her. It is now apparent they have the wrong people for the roles, and they need to rethink them fast.The pivotal character to find is the ""symbolist"", who can ""read"" the situation, giving a much better description of the characters needed and what they all must do. At last, most of the correct people are found, all but the guardian. They all encircle her hoping to protect her long enough for the eagle to arrive. But the Scrunt is patient and wily and finds a way to get close to her unseen. Finally, the guardian appears and stares the Scrunt down. We hear the eagle and Heep says goodbye to Story. He realizes she has saved him from hiding himself away, and then she is gone."
2006,tt0408985,Last Holiday,ok,ok,PASS,45000000,38399961.0,43343247.0,2006PASS,52010836,44382535.0,50095967.0,2.0,2.0,"In morte veritas. Georgia Byrd clerks at a New Orleans department store. She defers pleasure: cooks gourmet meals, eats Lean Cuisine; likes a co-worker in silence; has savings, but hasn't left Louisiana. All that changes when a CT Scan discloses she has three weeks to live. She cashes her savings and heads to Grandhotel Pupp in the Czech Republic, where Chef Didier presides. She checks into the Presidential Suite, orders everything on the menu, snowboards, and comes to the attention of the chef and the hotel's powerful American guests: a Congressman, a Senator, a retail magnate, and his mistress. She has nothing to lose, so she tells them what she thinks. Will the truth set them free?"
2006,tt0498380,Letters from Iwo Jima,notalk,notalk,FAIL,13000000,13756082.0,68756082.0,2006FAIL,15025353,15899229.0,79468028.0,2.0,2.0,"The island of Iwo Jima stands between the American military force and the home islands of Japan. Therefore the Imperial Japanese Army is desperate to prevent it from falling into American hands and providing a launching point for an invasion of Japan. General Tadamichi Kuribayashi (Ken Watanabe) is given command of the forces on the island and sets out to prepare for the imminent attack. General Kuribayashi, however, does not favor the rigid traditional approach recommended by his subordinates, and resentment and resistance fester amongst his staff. In the lower echelons, a young soldier, Saigo (Kazunari Ninomiya), a poor baker in civilian life, strives with his friends to survive the harsh regime of the Japanese Army itself, all the while knowing that a fierce battle looms. When the American invasion begins, Kuribayashi and Saigo find strength, honor, courage, and horrors beyond imagination."
2006,tt0404203,Little Children,ok,ok,PASS,14000000,5463019.0,14763019.0,2006PASS,16181149,6314137.0,17063043.0,2.0,2.0,"Echoes of ""Madame Bovary"" in the American suburbs. Sarah's in a loveless marriage to an advertising executive, long days with her young daughter at the park and the pool, wanting more. Brad is an immature househusband, married to a flinty documentary filmmaker. Ronnie is just out of prison - two years for indecent exposure to a minor - living with his elderly mother, May; Larry is a retired cop, fixated on driving Ronnie away. Sarah and Brad connect, a respite of adult companionship at the pool. Ronnie and Larry have their demons. Brad should be studying for the bar; Larry misses his job; Ronnie's mom thinks he needs a girlfriend. Sarah longs to refuse to be trapped in an unhappy life. Where can these tangled paths lead?"
2006,tt0449059,Little Miss Sunshine,ok,ok,PASS,8000000,59891098.0,100550977.0,2006PASS,9246371,69221912.0,116216452.0,2.0,2.0,"When 7 year-old Olive Hoover learns that she's qualified for the the little Miss Sunshine contest the entire family sets off in their VW camper van for the trip from Albuquerque to California. The family includes her reasonably sane mother Sheryl; her father Richard, a motivational speaker who is stressing over whether his book will be published; her brother Dwayne who is into Nietzsche and has taken a vow of silence and hasn't said a word in 9 months; her grandpa Edwin Hoover who likes to cuss; and her uncle Frank Ginsburg - Sheryl's brother - who recently tried to commit suicide. Along the way, the van breaks down, Richard learns his book won't be published and they forget Olive at a gas station. They face grief along the way but they get Olive to the pageant on time - even if the pageant itself doesn't quite go as planned."
2006,tt0490166,London To Brighton,ok,ok,PASS,825000,,610776.0,2006PASS,953532,,705933.0,2.0,2.0,"It's 3:07am and two girls burst into a run down London toilet. Joanne is crying her eyes out and her clothing is ripped. Kelly's face is bruised and starting to swell. Duncan Allen lies in his bathroom bleeding to death. Duncan's son, Stuart, has found his father and wants answers. Derek, Kelly's pimp, needs to find Kelly or it will be him who pays. Kelly and Joanne need to get through the next 24 hours alive..."
2006,tt0425210,Lucky Number Slevin,notalk-disagree,notalk,FAIL,27000000,22495466.0,55495466.0,2006FAIL,31206501,26000177.0,64141457.0,2.0,2.0,"In an airport waiting room, a man in a wheelchair tells a stranger a story about a fixed horse race in 1979 that resulted in a family's deaths. In Manhattan, two bookies and the son of a Mob boss die. A young man just out of the shower answers the door to a neighbor woman and explains that he's visiting, has had a bad week, including being mugged, and doesn't know where his pal, who lives there, is. The neighbor is chatty; she's a coroner. Two thugs arrive and, believing the visitor to be the guy who lives there, take him to see the boss with the dead son, who tells him to kill the son of his Mob rival. Mistaken identity? What connects the threads? Cops are watching."
2006,tt0483726,Man of the Year,notalk,notalk,FAIL,20000000,37442180.0,41342180.0,2006FAIL,23115927,43275535.0,47783141.0,2.0,2.0,"Tom Dobbs, comedic host of a political talk show--a' la Bill Maher and Jon Stewart--runs for President of the US as an independent candidate who, after an issues-oriented campaign and an explosive performance in the final debate, gets just enough votes to win. Trouble is, he owes his victory to a computer glitch in the national touch-screen voting system marketed by Delacroy, a private company with a rising stock price. To protect their fortune, Delacroy executives want to keep the glitch a secret, but one programmer, Eleanor Green, wants Dobbs to know the truth. Can she get to him?"
2006,tt0422720,Marie Antoinette,ok,ok,PASS,40000000,15962471.0,60862471.0,2006PASS,46231854,18449366.0,70344622.0,2.0,2.0,"""All eyes will be on you,"" says the Austrian Empress, Maria Theresa to her youngest daughter Marie Antoinette. The film, marketed for a teen audience, is an impressionistic retelling of Marie Antoinette's life as a young queen in the opulent and eccentric court at Versailles. The film focuses on Marie Antoinette, as she matures from a teenage bride to a young woman and eventual queen of France."
2006,tt0482546,Miss Potter,ok,ok,PASS,30000000,3005605.0,35891257.0,2006PASS,34673890,3473867.0,41482984.0,2.0,2.0,"In 1902 London, spinster Beatrix Potter (Renée Zellweger) lives with her bourgeois parents. Her snobbish mother, Helen Potter (Barbara Flynn), had introduced several bachelors to Beatrix until she was 20, but she turned them all down. Beatrix Potter has been drawing animals and making up stories about them since she was a child, but her parents have never recognized her as an artist. One day, Miss Potter offers her stories to a print house, and rookie publisher Norman Warne (Ewan McGregor), who is delighted with her tales, publishes her first children's book. This success leads Norman to publish two other books; meanwhile, Miss Potter becomes best friends with his single sister Millie Warne (Emily Watson). Soon Beatrix and Norman fall in love with each other, but Helen doesn't accept that her daughter would marry a ""trader."" However, Beatrix's father Rupert Potter (Bill Paterson) proposes that his daughter spend the summer with her parents in their country house in the Lake District, and if she is still interested in Norman after that, he will bless their marriage. When Miss Potter stops receiving letters from Norman, she is disappointed. Then one day she receives a letter from Millie explaining what happened to Norman."
2006,tt0385880,Monster House,ok,ok,PASS,75000000,73661010.0,141267370.0,2006PASS,86684726,85137126.0,163276310.0,2.0,2.0,"13-year-old DJ is observing his neighbor Nebbercracker on the other side of the street in the suburb that destroys tricycles of children that trespass his lawn. When DJ's parents travel on the eve of Halloween and the abusive babysitter Zee stays with him, he calls his clumsy best friend Chowder to play basketball. But when the ball falls in Nebbercracker's lawn, the old man has a heart attack, and soon they find that the house is a monster. Later the boys rescue the smart Jenny from the house and the trio unsuccessfully tries to convince the babysitter, her boyfriend Bones and two police officers that the haunted house is a monster, but nobody believes them. The teenagers ask their video-game addicted acquaintance Skull how to destroy the house, and they disclose its secret on the Halloween night."
2006,tt0457510,Nacho Libre,nowomen-disagree,nowomen,FAIL,32000000,80197993.0,99296462.0,2006FAIL,36985483,92692547.0,114766488.0,2.0,2.0,"Nacho (Black) is a monastery cook, who spends his day feeding orphans and being overlooked by the monastery. When Sister Encarnación (Reguera) arrive at the monastery, Nacho realises that the only way to win her affection and to save the children, will be by competing as a Luchador wrestler."
2006,tt0477347,Night at the Museum,ok,ok,PASS,110000000,250863268.0,574480841.0,2006PASS,127137598,289946849.0,663982857.0,2.0,2.0,"Larry Daley just can't keep hold of a steady job, but he begins to think there may be hope at last as he is hired as a night security guard at the Museum of Natural History. Everything goes well on the first night for him. That is until the exhibits start to come to life after the sun sets. He now has a choice to make. He can either continue on finding another job or manage the exhibits."
2006,tt0465551,Notes on a Scandal,ok,ok,PASS,27500000,17510118.0,49752391.0,2006PASS,31784400,20238130.0,57503632.0,2.0,2.0,"Bitter, cynical, and lonely Barbara Covett (Dame Judi Dench) is a tough and conservative teacher, near to retirement, who is loathed by her colleagues and students. In the loneliness of her apartment, she spends her spare time writing in her journal, taking care of her old cat Portia, and missing her special friend Jennifer Dodd. When Sheba Hart (Cate Blanchett) joins the high school as the new art teacher, Barbara dedicates her attention to the newcomer, writing sharp and unpleasant comments about her behavior and clothes. When Barbara helps Sheba in a difficult situation with two students, the grateful Sheba invites her to have lunch with her family. Sheba introduces her husband and former professor Richard Hart (Bill Nighy), who is about twenty years older than her; her rebellious teenager daughter Polly (Juno Temple); and her son Ben (Max Lewis), who has Down's Syndrome. Barbara becomes close to Sheba, but when she accidentally discovers that Sheba is having an affair with fifteen-year-old student Steven Connolly (Andrew Simpson), Barbara sees the chance to manipulate and get closer to Sheba, hiding the secret from the school headmaster. When Portia dies and Sheba does not stay with Barbara in the veterinary office to see Ben in a theater play, Barbara plots a Machiavellian revenge against Sheba, creating a scandal and consequent turmoil in their lives."
2006,tt0907657,Once,men,men,FAIL,150000,9445857.0,18997174.0,2006FAIL,173369,10917487.0,21956864.0,2.0,2.0,"An unnamed guy is a Dublin guitarist/singer/songwriter who makes a living by fixing vacuum cleaners in his Dad's Hoover repair shop by day, and singing and playing for money on the Dublin streets by night. An unnamed girl is a Czech who plays piano when she gets a chance, and does odd jobs by day and takes care of her Mom and her daughter by night. Guy meets girl and they get to know each other as the girl helps the guy put together a demo disc that he can take to London in hope of landing a music contract. During the same several day period, the guy and the girl work through their past loves, and reveal their budding love for one another, through their songs."
2006,tt0400717,Open Season,notalk,notalk,FAIL,85000000,85105259.0,189901703.0,2006FAIL,98242689,98364347.0,219487695.0,2.0,2.0,"A happily domesticated grizzly bear named Boog (Martin Lawrence), has his perfect world turned upside down after he meets Elliot (Ashton Kutcher), a scrawny, fast-talking one-horned wild mule deer. They both end up stranded together in the woods during hunting season and it's up to the duo to rally all of the other forest animals and turn the tables on the hunters."
2006,tt0401711,Paris je t&#39;aime,dubious,dubious,FAIL,13000000,4857374.0,4857374.0,2006FAIL,15025353,5614135.0,5614135.0,2.0,2.0,"'Paris, Je T'aime] is about the plurality of cinema in one mythic location: Paris, the City of Love. 20 filmmakers have five minutes each; the audience must weave a single narrative out of twenty moments. The 20 moments are fused by transitional interstitial sequences and also via the introduction and epilogue. Each transition begins with the last shot of the previous film and ends with the first shot of the following film, extending the enchantment and the emotion of the previous segment, preparing the audience for a surprise, and providing a cohesive atmosphere. A reappearing mysterious character is a witness to the Parisian life. A common theme of Paris and love fuses all."
2006,tt0396171,Perfume: The Story of a Murderer,ok,ok,PASS,63700000,2223293.0,133603463.0,2006PASS,73624227,2569674.0,154418394.0,2.0,2.0,"Jean-Baptiste Grenouille (Ben Whishaw) came into the world unwanted, expected to die, yet born with an unnerving sense of smell that created alienation, as well as talent. Of all of the smells around him, Grenouille is beckoned to the scent of a woman's body, and spends the rest of his life attempting to smell her essence again by becoming a perfumer, and creating the essence of an innocence lost."
2006,tt0383574,Pirates of the Caribbean: Dead Man&#39;s Chest,men-disagree,men,FAIL,225000000,423315812.0,1060615812.0,2006FAIL,260054178,489266869.0,1225855881.0,2.0,2.0,"Once again we're plunged into the world of sword fights and ""savvy"" pirates. Captain Jack Sparrow is reminded he owes a debt to Davy Jones, who captains the flying Dutchman, a ghostly ship, with a crew from hell. Facing the ""locker"" Jack must find the heart of Davy Jones but to save himself he must get the help of quick-witted Will Turner and Elizabeth Swann. If that's not complicated enough, Will and Elizabeth are sentenced to hang, unless Will can get Lord Cutler Beckett Jack's compass. Will is forced to join another crazy adventure with Jack."
2006,tt0409182,Poseidon,men,men,FAIL,160000000,60674817.0,181674817.0,2006FAIL,184927415,70127732.0,209979090.0,2.0,2.0,"It is New Year's Eve, and over 2,000 passengers & crew are ringing in the New Year aboard the huge cruise ship 'Poseidon' when it capsizes on the open sea in the middle of the North Atlantic Ocean! A small group of survivors find themselves unlikely allies in a battle for their lives. Preferring to test the odds alone, career gambler Dylan Johns ignores captain's orders to wait below for possible rescue and sets out to find his own way to safety. What begins as a solo mission soon draws others, as Dylan is followed by a desperate father searching for his daughter and her fiancée--a young couple who hours before couldn't summon the courage to tell him they were engaged and now face much graver challenges. Along the way they are joined by a single mother and her wise-beyond-his-years son, an anxious stowaway and a despondent fellow passenger who boarded the ship not sure he wanted to live but now knows he doesn't want to die. Determined to fight their way to the surface, the group sets off through the disorienting maze of twisted steel in the upside-down wreckage. As the unstable vessel rapidly fills with water each must draw on skills and strengths they didn't even know they possessed, fighting against time for their own survival and for each other."
2006,tt0451176,Quinceanera,ok,ok,PASS,400000,1692693.0,2522787.0,2006PASS,462319,1956408.0,2915828.0,2.0,2.0,"Magdalena is 14 and anxiously awaiting her 15th birthday where she'll celebrate her quinceañera. Her world starts to crumble when she discovers her pregnancy after not being able to fit in her gown for her quinceañera. Soon, she's kicked out of her home, abandoned by her family, and abandoned by her baby's father. Magdalena is then taken in by her great-granduncle, Tomas and her gay, often-in-trouble cousin, Carlos. There she finds a new family and life."
